user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls
86,9.0,9.0,63,63,False,False,JP,JP
87,72.24,72.24,44,44,False,False,JP,
88,46.19,46.19,66,66,True,True,US,US
89,16.13,16.13,25,25,False,False,FR,FR
90,50.1,50.1,42,42,True,True,UK,
91,15.23,15.23,68,68,False,,JP,JP
92,69.63,,52,52,True,True,FR,FR
93,44.62,44.62,70,70,False,False,FR,FR
94,38.1,38.1,64,64,False,False,JP,JP
95,30.15,30.15,41,41,True,True,JP,JP
96,63.03,63.03,49,49,False,False,US,US
97,36.18,36.18,88,88,False,False,FR,FR
98,8.76,8.76,88,88,True,True,US,US
99,11.8,11.8,20,20,True,True,JP,JP
100,96.19,96.19,69,69,True,True,FR,FR
101,90.86,90.86,53,53,False,False,US,US
102,69.97,69.97,18,18,True,True,UK,UK
103,26.59,26.59,64,64,False,False,JP,JP
104,96.92,96.92,19,19,True,True,FR,FR
105,77.88,77.88,41,41,True,True,UK,UK
106,71.69,71.69,68,68,True,True,JP,JP
107,44.94,44.94,77,77,True,True,FR,FR
108,27.22,27.22,48,48,True,True,US,US
109,9.64,9.64,77,77,False,False,UK,UK
110,90.26,90.26,79,79,True,True,JP,JP
111,45.58,45.58,50,50,True,True,UK,UK
112,20.24,20.24,30,30,True,True,US,US
113,30.6,30.6,66,66,False,False,FR,FR
114,57.92,57.92,19,19,True,True,JP,JP
115,17.68,17.68,83,83,False,False,DE,DE
116,85.66,85.66,46,46,True,True,JP,JP
117,75.85,75.85,73,73,True,True,US,US
118,71.95,71.95,71,71,True,,FR,FR
119,43.21,43.21,52,52,True,True,FR,FR
120,62.73,62.73,88,88,False,False,JP,JP
121,58.41,58.41,76,76,False,False,DE,DE
122,64.98,64.98,82,82,False,False,JP,JP
123,8.44,8.44,24,24,True,True,US,US
124,41.58,41.58,53,53,True,True,US,US
125,4.16,4.16,87,87,True,True,FR,FR
126,49.4,49.4,77,77,True,True,US,US
127,32.99,32.99,51,51,True,True,JP,JP
128,14.45,14.45,23,23,False,False,US,US
129,10.34,10.34,38,38,True,True,FR,FR
130,58.76,58.76,59,59,True,True,DE,DE
131,17.06,17.06,64,64,False,False,FR,FR
132,92.51,92.51,85,85,True,True,FR,FR
133,58.11,58.11,24,24,True,True,DE,DE
134,34.69,34.69,46,46,True,True,DE,DE
135,59.09,59.09,37,37,True,True,DE,DE
136,2.28,2.28,88,88,True,True,FR,FR
137,95.86,95.86,30,30,False,False,FR,FR
138,48.23,48.23,34,34,False,False,DE,DE
139,78.27,78.27,39,39,True,True,UK,UK
140,8.27,8.27,25,25,False,False,US,
141,48.67,48.67,64,64,True,True,FR,FR
142,49.07,49.07,56,56,False,False,UK,
143,93.78,93.78,58,58,True,True,DE,DE
144,57.17,57.17,84,84,True,True,JP,JP
145,47.35,47.35,49,49,True,True,FR,FR
146,26.7,26.7,40,40,False,False,UK,UK
147,33.16,33.16,45,,True,True,DE,DE
148,52.07,52.07,76,76,True,True,UK,UK
149,43.89,43.89,56,56,False,False,FR,FR
150,2.16,2.16,30,30,True,True,US,US
151,82.63,82.63,68,68,False,False,JP,JP
152,89.62,89.62,72,,True,True,JP,JP
153,14.02,14.02,36,36,False,False,UK,UK
154,55.4,55.4,58,58,True,True,UK,UK
155,10.86,10.86,59,59,True,True,DE,DE
156,67.22,67.22,30,30,True,True,FR,FR
157,28.12,28.12,18,18,True,True,FR,FR
158,65.94,65.94,70,,True,True,US,US
159,72.7,,62,62,True,True,FR,FR
160,76.86,76.86,70,70,False,False,US,US
161,10.77,10.77,45,45,True,True,UK,UK
162,91.6,91.6,55,55,False,False,FR,FR
163,23.02,23.02,89,89,True,True,JP,
164,3.74,3.74,34,34,True,True,FR,FR
165,55.49,55.49,65,65,True,True,US,US
166,37.09,37.09,27,27,False,False,FR,FR
167,82.98,82.98,22,22,False,False,US,
168,80.83,80.83,87,87,True,,UK,UK
169,31.71,31.71,27,,True,True,US,US
170,95.29,95.29,65,65,False,False,JP,JP
171,29.09,29.09,55,55,False,False,UK,
172,51.51,51.51,77,77,True,True,DE,DE
173,25.6,25.6,57,57,True,True,FR,FR
174,93.6,93.6,68,68,False,False,JP,JP
175,16.46,,83,83,False,False,JP,JP
176,4.49,4.49,78,78,True,True,US,US
177,43.51,43.51,70,70,False,False,UK,UK
178,99.24,,29,29,False,False,DE,DE
179,89.17,89.17,30,30,False,False,FR,FR
180,74.86,74.86,54,54,True,True,UK,UK
181,89.08,89.08,66,66,False,False,UK,UK
182,89.34,89.34,66,66,False,False,FR,FR
183,51.89,,75,75,False,False,DE,DE
184,31.59,31.59,25,25,True,True,FR,FR
185,77.2,77.2,30,30,True,True,UK,UK
186,66.17,66.17,28,28,False,False,DE,DE
187,37.37,37.37,57,57,True,True,US,US
188,9.45,9.45,64,64,True,True,US,US
189,74.68,74.68,26,26,True,True,US,US
190,26.25,26.25,81,81,True,True,US,US
191,93.68,93.68,40,40,False,False,UK,
192,24.1,,66,66,True,True,US,US
193,12.28,12.28,72,72,True,True,US,US
194,83.11,83.11,20,20,True,,JP,JP
195,15.33,15.33,81,81,True,,JP,JP
196,17.93,17.93,88,88,True,True,UK,UK
197,59.94,59.94,87,87,True,True,JP,JP
198,87.46,87.46,28,28,True,True,US,US
199,19.64,19.64,46,46,False,False,US,US
200,31.03,31.03,34,34,False,False,UK,UK
201,77.74,77.74,50,50,False,False,UK,
202,97.18,97.18,89,89,True,True,US,US
203,50.07,50.07,73,73,False,False,JP,JP
204,14.39,14.39,74,74,False,False,JP,JP
205,1.39,1.39,48,,False,False,UK,UK
206,22.97,22.97,86,86,True,True,UK,UK
207,13.18,13.18,85,85,True,True,FR,FR
208,67.77,67.77,76,,False,False,JP,JP
209,12.18,12.18,77,77,True,True,UK,UK
210,50.63,50.63,65,65,False,False,FR,
211,69.43,69.43,24,24,False,False,US,US
212,58.11,58.11,38,38,True,True,DE,DE
213,19.98,19.98,74,74,False,False,JP,JP
214,80.41,80.41,41,41,False,False,DE,DE
215,71.54,71.54,30,30,True,True,FR,FR
216,73.9,,87,,False,False,FR,FR
217,13.11,13.11,53,53,True,True,FR,FR
218,12.38,12.38,80,80,False,False,FR,FR
219,92.76,92.76,38,38,True,True,JP,JP
220,39.76,39.76,44,,True,True,US,US
221,30.09,30.09,43,43,True,,JP,JP
222,48.86,48.86,45,45,False,False,JP,JP
223,66.29,66.29,49,49,True,True,JP,JP
224,95.56,95.56,39,39,False,False,UK,UK
225,28.64,28.64,77,,True,True,DE,DE
226,92.48,92.48,41,41,True,True,UK,UK
227,2.49,2.49,50,50,True,True,JP,
228,55.52,55.52,80,80,True,True,DE,DE
229,63.4,63.4,49,49,True,True,UK,UK
230,10.59,,18,18,False,False,FR,FR
231,14.03,14.03,18,18,True,True,US,US
232,41.91,41.91,49,49,True,True,UK,UK
233,96.62,96.62,65,65,False,False,UK,
234,59.6,59.6,86,,False,False,UK,UK
235,93.3,93.3,27,27,True,True,DE,DE
236,80.44,80.44,57,,True,True,US,US
237,46.74,46.74,39,39,True,True,JP,JP
238,78.48,78.48,50,50,False,False,DE,DE
239,1.78,1.78,50,50,False,False,UK,UK
240,10.91,10.91,40,40,False,False,US,US
241,82.94,82.94,19,19,False,False,JP,JP
242,79.68,79.68,23,23,False,False,JP,
243,23.26,23.26,56,56,False,False,DE,DE
244,53.08,53.08,34,34,True,True,UK,UK
245,60.6,60.6,41,41,False,False,DE,DE
246,86.77,86.77,24,24,False,False,JP,JP
247,60.31,60.31,21,21,False,False,UK,UK
248,41.26,41.26,27,27,True,True,FR,FR
249,37.42,37.42,45,45,True,True,JP,JP
250,42.59,42.59,29,29,False,False,FR,FR
251,65.19,65.19,34,34,True,True,JP,JP
252,86.75,86.75,40,40,True,True,JP,JP
253,45.39,45.39,39,39,False,False,US,US
254,24.78,24.78,18,18,True,True,UK,UK
255,23.67,23.67,26,26,True,True,US,US
256,74.6,74.6,87,87,False,False,DE,DE
257,81.66,,66,66,True,True,DE,DE
258,10.53,,27,27,False,False,US,US
259,6.66,6.66,38,38,False,,DE,DE
260,59.44,59.44,45,,False,False,US,US
261,14.62,14.62,84,84,False,False,DE,DE
262,82.47,82.47,82,82,True,True,UK,UK
263,31.03,31.03,74,74,True,True,JP,JP
264,14.39,14.39,25,25,False,False,FR,FR
265,92.1,92.1,53,53,False,False,FR,FR
266,16.55,16.55,53,53,True,True,JP,JP
267,28.47,28.47,64,64,True,True,US,US
268,15.36,15.36,79,79,True,True,UK,UK
269,11.55,11.55,41,41,True,True,FR,FR
270,2.11,2.11,58,58,True,True,FR,FR
271,5.54,5.54,37,,False,False,US,US
272,17.46,17.46,33,33,True,True,UK,UK
273,5.34,5.34,40,40,True,True,UK,UK
274,59.11,59.11,71,71,False,False,US,US
275,68.07,68.07,49,49,True,True,FR,FR
276,39.36,39.36,67,67,False,False,US,US
277,31.8,31.8,68,68,False,False,JP,JP
278,50.45,50.45,44,44,True,True,DE,DE
279,87.5,87.5,87,87,False,False,FR,FR
280,85.11,85.11,21,21,False,False,DE,DE
281,4.35,4.35,83,83,True,True,JP,JP
282,18.15,18.15,18,18,True,True,UK,UK
283,23.67,23.67,45,45,True,True,DE,DE
284,24.94,24.94,78,78,True,True,US,US
285,57.12,57.12,67,67,True,True,JP,JP
286,41.63,41.63,41,41,False,False,DE,DE
287,4.93,4.93,82,82,False,False,US,US
288,37.36,37.36,28,28,False,False,JP,JP
289,52.38,,66,66,False,False,JP,JP
290,10.17,10.17,55,55,False,False,US,US
291,83.35,83.35,33,33,False,False,JP,JP
292,5.2,5.2,85,85,False,False,FR,FR
293,92.48,92.48,73,73,False,False,UK,UK
294,9.91,9.91,18,18,True,True,FR,FR
295,84.36,84.36,24,24,False,False,FR,FR
296,90.27,90.27,22,22,True,True,DE,DE
297,97.96,97.96,48,48,False,False,FR,FR
298,80.2,,48,48,False,False,US,US
299,77.95,77.95,70,70,False,False,JP,JP
300,64.25,64.25,67,67,True,True,JP,JP
301,77.9,77.9,19,19,True,True,UK,UK
302,13.46,13.46,52,52,False,False,DE,DE
303,53.61,53.61,75,75,False,False,UK,UK
304,51.42,,83,83,True,True,UK,UK
305,85.76,85.76,39,,False,False,UK,
306,46.28,46.28,21,21,True,True,JP,JP
307,38.51,38.51,29,29,True,True,FR,FR
308,63.96,63.96,42,42,False,False,JP,JP
309,26.65,26.65,50,50,True,True,FR,FR
310,13.98,13.98,43,43,True,True,FR,FR
311,47.79,47.79,24,24,True,True,US,US
312,41.69,41.69,42,42,True,True,JP,JP
313,23.26,23.26,39,39,False,False,FR,FR
314,36.75,,53,53,False,False,US,US
315,36.64,36.64,23,23,True,True,US,US
316,32.75,32.75,75,75,False,False,FR,FR
317,37.95,37.95,48,48,False,False,UK,UK
318,68.57,68.57,41,41,True,True,UK,UK
319,29.69,29.69,84,84,False,False,UK,UK
320,94.89,94.89,72,72,False,False,JP,JP
321,91.63,91.63,27,27,True,True,UK,UK
322,48.09,48.09,28,28,False,False,UK,UK
323,32.84,32.84,18,18,True,True,UK,UK
324,53.54,53.54,58,58,False,False,US,US
325,84.86,84.86,43,43,False,False,US,US
326,65.26,65.26,45,45,True,True,DE,DE
327,80.44,80.44,55,55,False,False,US,US
328,53.27,53.27,57,57,False,False,FR,FR
329,63.29,63.29,18,18,False,False,DE,DE
330,28.82,28.82,25,25,True,True,DE,DE
331,73.49,73.49,75,75,False,False,UK,UK
332,20.24,20.24,87,87,False,False,FR,FR
333,69.48,69.48,79,79,False,False,DE,DE
334,86.07,86.07,84,84,False,False,US,US
335,13.21,13.21,51,51,False,False,DE,DE
336,61.44,61.44,78,78,True,True,US,US
337,9.51,9.51,82,82,False,False,DE,DE
338,72.57,72.57,83,83,False,False,DE,DE
339,8.45,8.45,28,28,False,False,DE,DE
340,93.59,93.59,28,28,True,,UK,UK
341,13.74,13.74,47,47,False,False,DE,DE
342,95.89,95.89,54,54,False,False,FR,FR
343,80.09,,87,87,True,True,JP,JP
344,59.37,59.37,41,41,True,True,JP,JP
345,78.26,78.26,78,78,True,True,US,US
346,79.51,79.51,82,82,False,False,FR,FR
347,94.6,94.6,88,88,False,False,US,US
348,25.34,25.34,31,31,True,True,DE,DE
349,59.01,59.01,35,35,True,True,FR,FR
350,9.5,9.5,34,34,False,,DE,DE
351,61.62,61.62,71,71,True,True,JP,JP
352,17.13,17.13,68,68,True,True,JP,JP
353,56.5,56.5,47,47,True,True,JP,
354,57.24,57.24,24,24,False,False,FR,FR
355,46.6,46.6,56,56,True,True,FR,FR
356,52.26,52.26,71,71,False,False,JP,JP
357,76.39,76.39,52,52,False,False,UK,UK
358,79.92,79.92,37,37,True,True,UK,UK
359,49.22,49.22,61,61,False,False,UK,UK
360,59.96,59.96,66,66,False,False,FR,FR
361,93.12,93.12,61,61,False,False,UK,UK
362,11.97,11.97,81,81,False,False,US,US
363,11.71,11.71,40,40,False,False,FR,FR
364,8.77,8.77,62,62,True,True,FR,FR
365,65.79,65.79,80,80,True,True,DE,DE
366,41.86,41.86,33,33,True,,JP,JP
367,77.43,77.43,38,38,True,True,FR,FR
368,67.12,67.12,21,21,True,True,JP,JP
369,33.36,33.36,45,45,False,,UK,UK
370,89.84,89.84,21,21,True,True,US,US
371,76.25,76.25,72,72,True,True,UK,UK
372,27.05,,24,24,False,False,JP,
373,36.42,36.42,68,68,False,False,JP,JP
374,31.44,31.44,60,60,False,False,US,US
375,15.76,15.76,90,,True,True,JP,JP
376,14.78,14.78,43,43,True,True,DE,DE
377,93.61,93.61,43,43,True,True,JP,JP
378,43.79,43.79,35,35,False,False,FR,FR
379,38.33,38.33,57,57,True,True,US,
380,72.97,72.97,34,,False,False,DE,DE
381,55.3,55.3,26,26,False,False,US,US
382,93.61,93.61,87,87,False,False,UK,UK
383,78.03,78.03,67,67,False,False,FR,FR
384,47.94,47.94,26,26,False,False,FR,FR
385,37.64,37.64,63,63,True,True,FR,FR
386,98.66,98.66,40,40,False,False,FR,FR
387,71.78,71.78,31,31,True,True,US,US
388,95.12,95.12,52,52,False,,DE,
389,11.85,11.85,75,75,True,True,DE,DE
390,85.05,85.05,18,18,True,True,DE,DE
391,63.71,63.71,43,43,True,True,UK,UK
392,12.19,12.19,85,85,True,True,FR,FR
393,58.83,58.83,46,46,True,True,FR,FR
394,68.61,68.61,25,25,True,True,DE,DE
395,1.23,1.23,49,49,False,False,US,US
396,45.43,45.43,67,67,False,False,US,US
397,82.54,82.54,90,90,False,False,UK,UK
398,29.54,29.54,63,63,False,False,DE,DE
399,45.85,45.85,21,21,False,False,JP,
400,44.23,44.23,77,77,True,True,FR,FR
401,30.19,30.19,74,74,False,False,DE,DE
402,91.84,91.84,65,65,False,False,UK,UK
403,78.13,78.13,83,83,True,True,US,US
404,11.06,11.06,74,74,False,False,US,US
405,99.7,99.7,34,34,True,True,US,US
406,87.92,87.92,48,48,True,True,JP,JP
407,28.39,28.39,55,55,True,True,US,US
408,83.69,83.69,53,53,True,True,JP,JP
409,10.64,10.64,64,64,False,False,DE,DE
410,99.91,99.91,69,69,False,False,FR,FR
411,66.57,66.57,25,25,True,,JP,JP
412,65.01,65.01,59,,True,True,FR,FR
413,9.04,9.04,20,20,False,False,US,US
414,89.7,89.7,55,55,True,True,JP,JP
415,2.9,2.9,48,,False,False,US,US
416,24.08,24.08,33,33,True,True,DE,DE
417,14.3,14.3,90,,True,True,FR,FR
418,77.68,77.68,36,36,False,False,UK,UK
419,19.82,19.82,22,22,True,True,FR,FR
420,91.06,91.06,44,44,True,True,FR,FR
421,65.63,65.63,73,73,False,False,JP,JP
422,3.62,3.62,18,18,True,True,JP,JP
423,0.54,0.54,53,53,False,False,UK,UK
424,5.17,5.17,48,,False,False,FR,FR
425,60.59,60.59,81,81,True,,JP,JP
426,80.15,80.15,18,18,True,True,US,US
427,23.86,23.86,19,19,False,False,FR,FR
428,84.94,84.94,59,59,True,True,JP,JP
429,5.72,,31,31,False,,US,US
430,80.1,80.1,69,69,False,False,FR,FR
431,92.78,92.78,38,38,False,False,US,US
432,77.21,77.21,59,59,False,False,DE,DE
433,69.81,69.81,20,20,True,True,JP,JP
434,83.8,83.8,68,68,False,False,JP,JP
435,4.02,4.02,55,55,False,False,FR,FR
436,20.18,20.18,18,18,True,True,FR,FR
437,12.49,12.49,37,37,True,True,UK,UK
438,50.45,50.45,22,22,False,,JP,JP
439,74.52,74.52,21,21,True,True,FR,FR
440,63.0,63.0,68,68,True,True,JP,JP
441,85.11,,49,49,True,True,FR,FR
442,15.52,15.52,76,76,False,False,US,US
443,73.46,73.46,36,36,False,False,DE,
444,19.3,19.3,70,70,True,True,FR,FR
445,27.08,27.08,62,62,True,True,FR,FR
446,70.99,70.99,66,,True,True,UK,UK
447,98.02,98.02,78,78,True,True,US,US
448,61.15,61.15,69,69,True,True,JP,JP
449,5.45,5.45,72,72,False,False,JP,JP
450,61.63,61.63,71,71,True,True,JP,JP
451,4.24,4.24,50,50,False,False,FR,FR
452,88.41,,70,70,False,False,JP,JP
453,70.96,70.96,79,79,True,True,DE,DE
454,17.31,17.31,71,71,False,False,FR,FR
455,9.17,,62,62,True,True,DE,DE
456,18.35,18.35,23,23,True,True,FR,FR
457,98.0,98.0,49,49,True,True,US,US
458,45.86,45.86,22,22,False,False,UK,UK
459,78.41,78.41,25,25,False,False,UK,UK
460,63.64,63.64,44,44,True,True,DE,DE
461,57.24,57.24,51,51,False,False,JP,JP
462,14.51,14.51,56,56,True,True,US,US
463,94.6,94.6,83,83,True,True,FR,FR
464,30.13,30.13,73,73,True,True,JP,JP
465,57.8,,48,48,False,False,FR,
466,69.98,69.98,42,42,False,False,FR,FR
467,64.92,64.92,70,70,False,False,US,US
468,94.06,94.06,38,38,True,True,FR,FR
469,14.84,14.84,82,82,True,True,UK,UK
470,50.84,50.84,75,75,False,False,UK,UK
471,40.4,40.4,67,67,False,False,JP,JP
472,47.42,47.42,36,36,True,True,FR,FR
473,11.92,11.92,63,63,True,True,JP,JP
474,13.41,13.41,77,77,True,True,DE,DE
475,27.81,27.81,23,23,False,False,UK,UK
476,30.47,30.47,30,30,True,True,JP,JP
477,42.79,42.79,55,,False,False,FR,
478,61.1,61.1,44,44,True,True,JP,JP
479,63.46,63.46,69,69,False,False,US,US
480,41.18,41.18,47,47,False,False,DE,DE
481,40.88,40.88,90,90,True,True,JP,JP
482,21.76,,39,39,True,True,JP,JP
483,58.83,58.83,44,44,True,True,FR,FR
484,31.7,,18,18,True,True,US,US
485,3.61,,36,36,False,False,DE,DE
486,41.84,41.84,35,35,False,False,US,US
487,47.41,47.41,73,73,False,False,JP,JP
488,22.56,,42,42,True,True,FR,FR
489,57.25,57.25,32,32,False,False,US,US
490,56.58,56.58,40,40,True,True,FR,FR
491,70.2,70.2,59,59,False,False,FR,FR
492,64.79,64.79,75,75,True,True,US,US
493,65.24,65.24,89,89,False,False,US,US
494,31.62,31.62,21,21,True,True,UK,UK
495,78.74,,79,79,True,True,US,
496,54.91,,46,46,False,False,DE,DE
497,43.14,43.14,77,77,False,False,JP,
498,62.6,62.6,20,20,True,True,US,US
499,36.07,36.07,63,63,True,True,FR,FR
500,51.27,51.27,85,85,False,False,DE,DE
501,73.67,73.67,20,20,False,False,JP,JP
502,88.64,88.64,75,75,True,True,DE,DE
503,92.11,92.11,26,26,True,True,FR,FR
504,50.36,50.36,89,89,False,False,JP,JP
505,52.03,52.03,72,72,True,True,US,US
506,79.99,79.99,84,84,True,True,UK,UK
507,31.45,31.45,83,83,True,True,UK,UK
508,83.74,83.74,41,41,False,,US,US
509,49.41,49.41,48,48,True,True,FR,FR
510,11.59,11.59,68,68,False,False,US,US
511,7.21,7.21,30,30,False,False,UK,UK
512,84.2,84.2,40,,False,,US,US
513,5.56,5.56,25,25,False,False,FR,FR
514,28.06,28.06,82,82,True,True,FR,FR
515,33.41,33.41,36,36,False,False,DE,DE
516,17.3,17.3,47,47,False,False,DE,DE
517,31.39,31.39,51,51,False,False,DE,DE
518,74.27,74.27,45,,False,False,US,US
519,1.47,1.47,74,74,True,True,UK,UK
520,82.72,82.72,84,,False,False,JP,JP
521,85.65,85.65,59,59,False,False,US,US
522,37.23,37.23,79,79,False,False,FR,FR
523,15.36,15.36,26,26,False,False,US,US
524,60.08,60.08,88,88,True,True,US,US
525,11.97,,26,26,False,,UK,UK
526,36.49,36.49,22,22,False,,UK,UK
527,95.84,95.84,19,19,True,True,UK,UK
528,99.55,99.55,35,35,False,False,JP,JP
529,77.21,77.21,79,79,False,False,JP,JP
530,31.1,31.1,39,39,False,False,FR,FR
531,68.77,68.77,75,75,False,False,US,US
532,70.54,70.54,48,48,False,False,JP,JP
533,38.78,,25,25,False,False,JP,JP
534,64.09,64.09,52,52,False,False,US,US
535,1.07,1.07,34,34,False,False,UK,UK
536,20.91,20.91,39,39,False,False,FR,FR
537,52.51,52.51,55,55,True,True,US,US
538,16.38,16.38,75,75,False,False,US,US
539,16.59,16.59,60,60,False,False,FR,FR
540,83.63,83.63,34,34,False,False,UK,UK
541,98.91,98.91,70,70,True,True,DE,DE
542,55.6,55.6,68,68,False,False,FR,FR
543,83.91,83.91,35,35,False,,DE,DE
544,99.03,99.03,80,80,True,True,FR,FR
545,14.16,14.16,79,79,False,False,US,US
546,44.82,44.82,62,62,False,False,US,US
547,39.26,39.26,39,39,False,False,UK,UK
548,8.0,8.0,43,43,True,True,UK,UK
549,75.53,75.53,50,50,True,True,UK,UK
550,43.38,43.38,31,31,True,True,FR,FR
551,46.93,,40,40,True,True,US,US
552,15.07,15.07,27,27,True,True,US,US
553,18.09,18.09,29,29,False,False,UK,UK
554,90.71,90.71,72,72,False,False,UK,UK
555,4.46,4.46,27,27,False,False,US,
556,23.29,23.29,52,52,True,,US,US
557,29.21,29.21,49,49,True,,DE,DE
558,49.02,49.02,21,21,True,True,US,US
559,58.64,58.64,78,78,True,True,US,US
560,49.33,49.33,89,89,True,True,JP,JP
561,8.41,8.41,64,64,True,True,US,US
562,24.37,24.37,67,67,True,True,US,US
563,84.36,84.36,34,34,True,True,US,US
564,63.76,63.76,79,79,False,False,DE,DE
565,64.91,64.91,75,75,True,True,FR,FR
566,67.02,67.02,49,49,True,True,FR,FR
567,76.29,,69,69,False,False,FR,FR
568,5.81,5.81,87,87,True,True,US,US
569,36.66,36.66,62,62,False,False,UK,UK
570,53.95,53.95,32,32,False,False,FR,FR
571,33.85,33.85,42,42,True,True,FR,FR
572,84.45,84.45,31,31,False,False,UK,UK
573,48.26,48.26,42,42,False,False,JP,JP
574,76.86,76.86,82,82,True,True,JP,JP
575,85.2,85.2,31,31,False,False,FR,FR
576,50.48,50.48,83,83,False,False,FR,FR
577,90.96,90.96,38,38,True,True,JP,JP
578,58.71,58.71,54,54,True,True,FR,FR
579,85.03,85.03,56,56,False,False,DE,DE
580,34.06,34.06,27,27,False,,UK,UK
581,49.88,49.88,31,31,True,True,UK,UK
582,53.14,53.14,40,40,True,True,JP,JP
583,10.5,10.5,22,22,True,True,UK,UK
584,39.86,39.86,73,73,False,False,FR,FR
585,91.73,91.73,57,57,True,True,DE,DE
586,63.08,63.08,79,79,True,True,UK,UK
587,17.75,,81,,False,,DE,DE
588,33.89,33.89,43,43,True,True,US,US
589,19.16,19.16,77,77,False,False,FR,FR
590,2.48,2.48,22,22,True,True,US,US
591,92.75,92.75,49,49,True,True,US,US
592,44.82,44.82,66,66,False,False,UK,UK
593,30.75,30.75,52,52,True,True,DE,DE
594,59.85,59.85,71,71,False,False,UK,UK
595,0.73,0.73,80,80,True,True,JP,JP
596,27.8,27.8,48,,False,False,JP,JP
597,70.3,70.3,38,38,True,,UK,UK
598,63.38,63.38,60,60,False,False,JP,JP
599,98.18,98.18,81,81,False,False,US,US
